,Eng,Chinese,No Units,District_x,Address_x,Geo_lat_x,Geo_lng_x,Hospital,Address_y,Geo_lat_y,Geo_lng_y,District_y,Distance(Km),Rank
6748,Wan Hon Estate,???,1000,Kwun Tong District,"15? Wan Hon St, Kwun Tong, Hong Kong",22.3175923,114.2244106,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,0.695733277,1
6746,Wan Hon Estate,???,1000,Kwun Tong District,"15? Wan Hon St, Kwun Tong, Hong Kong",22.3175923,114.2244106,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,4.67900793,2
6741,Wan Hon Estate,???,1000,Kwun Tong District,"15? Wan Hon St, Kwun Tong, Hong Kong",22.3175923,114.2244106,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,5.21259069,3
6750,Wan Tau Tong Estate,????,500,Tai Po District,"10 Hiu Wan Rd, Wan Tau Tong, Hong Kong",22.4423037,114.1672108,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,1.981688785,1
6753,Wan Tau Tong Estate,????,500,Tai Po District,"10 Hiu Wan Rd, Wan Tau Tong, Hong Kong",22.4423037,114.1672108,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,7.467991589,2
6757,Wan Tau Tong Estate,????,500,Tai Po District,"10 Hiu Wan Rd, Wan Tau Tong, Hong Kong",22.4423037,114.1672108,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,7.921164339,3
6773,Wan Tsui Estate,???,3700,Eastern District,"Wan Tsui Rd, Chai Wan, Hong Kong",22.262314,114.2384553,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,0.841088277,1
6779,Wan Tsui Estate,???,3700,Eastern District,"Wan Tsui Rd, Chai Wan, Hong Kong",22.262314,114.2384553,Ruttonjee Hospital,"266 Queen's Rd E, Wan Chai, Hong Kong",22.2758184,114.1753328,Wan Chai District,6.668591559,2
6784,Wan Tsui Estate,???,3700,Eastern District,"Wan Tsui Rd, Chai Wan, Hong Kong",22.262314,114.2384553,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,6.890869372,3
6792,Wang Fu Court,???,229,Yuen Long District,"29 Wang Yip St W, Yuen Long, Hong Kong",22.4507663,114.0281788,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,1.532078955,1
6799,Wang Fu Court,???,229,Yuen Long District,"29 Wang Yip St W, Yuen Long, Hong Kong",22.4507663,114.0281788,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,3.43216586,2
6801,Wang Fu Court,???,229,Yuen Long District,"29 Wang Yip St W, Yuen Long, Hong Kong",22.4507663,114.0281788,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,7.163520669,3
6804,Wang Fuk Court,???,1984,Tai Po District,"Kwong Wang St, Tai Po, Hong Kong",22.4469311,114.1754355,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,1.307283451,1
6807,Wang Fuk Court,???,1984,Tai Po District,"Kwong Wang St, Tai Po, Hong Kong",22.4469311,114.1754355,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,7.610259688,2
6811,Wang Fuk Court,???,1984,Tai Po District,"Kwong Wang St, Tai Po, Hong Kong",22.4469311,114.1754355,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,8.070039348,3
6824,Wang Tau Hom Estate,????,5900,Wong Tai Sin District,"?? 17?, 17 Fu Mei St, Wang Tau Hom, Hong Kong",22.340703,114.1874082,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,3.234994505,1
6823,Wang Tau Hom Estate,????,5900,Wong Tai Sin District,"?? 17?, 17 Fu Mei St, Wang Tau Hom, Hong Kong",22.340703,114.1874082,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,3.52113592,2
6831,Wang Tau Hom Estate,????,5900,Wong Tai Sin District,"?? 17?, 17 Fu Mei St, Wang Tau Hom, Hong Kong",22.340703,114.1874082,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,3.774076207,3
6841,Wing Cheong Estate,???,1488,Sham Shui Po District,"Sai Chuen Rd, Sham Shui Po, Hong Kong",22.3291476,114.15564,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,1.393016792,1
6842,Wing Cheong Estate,???,1488,Sham Shui Po District,"Sai Chuen Rd, Sham Shui Po, Hong Kong",22.3291476,114.15564,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,2.333640011,2
6848,Wing Cheong Estate,???,1488,Sham Shui Po District,"Sai Chuen Rd, Sham Shui Po, Hong Kong",22.3291476,114.15564,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.633382107,3
6861,Wing Fai Centre,????,1350,North District,"??????2-10????? /WING FAI CENTRE, 2-10 LUEN CHIT ST., LUEN WO HUI, N.T, Fanling, Hong Kong",22.5017681,114.1435336,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,2.020525785,1
6858,Wing Fai Centre,????,1350,North District,"??????2-10????? /WING FAI CENTRE, 2-10 LUEN CHIT ST., LUEN WO HUI, N.T, Fanling, Hong Kong",22.5017681,114.1435336,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,5.772490781,2
6864,Wing Fai Centre,????,1350,North District,"??????2-10????? /WING FAI CENTRE, 2-10 LUEN CHIT ST., LUEN WO HUI, N.T, Fanling, Hong Kong",22.5017681,114.1435336,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,12.18222609,3
6879,Wing Fok Centre,????,1680,North District,"1 Luen Chit St, Fanling, Hong Kong",22.5013467,114.140354,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,1.694258793,1
6876,Wing Fok Centre,????,1680,North District,"1 Luen Chit St, Fanling, Hong Kong",22.5013467,114.140354,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,5.923114235,2
6882,Wing Fok Centre,????,1680,North District,"1 Luen Chit St, Fanling, Hong Kong",22.5013467,114.140354,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,11.87860759,3
6901,Wo Che Estate,???,6300,Sha Tin District,"Wo Che Estate, Hong Kong",22.3883527,114.194839,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,1.286630697,1
6895,Wo Che Estate,???,6300,Sha Tin District,"Wo Che Estate, Hong Kong",22.3883527,114.194839,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,6.748979936,2
6910,Wo Che Estate,???,6300,Sha Tin District,"Wo Che Estate, Hong Kong",22.3883527,114.194839,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,7.951340366,3
6928,Wo Lok Estate,???,1900,Kwun Tong District,"60 Yuet Wah St, Kwun Tong, Hong Kong",22.314897,114.228435,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,0.952235035,1
6926,Wo Lok Estate,???,1900,Kwun Tong District,"60 Yuet Wah St, Kwun Tong, Hong Kong",22.314897,114.228435,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,4.277865299,2
6917,Wo Lok Estate,???,1900,Kwun Tong District,"60 Yuet Wah St, Kwun Tong, Hong Kong",22.314897,114.228435,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,5.102335178,3
6945,Wu King Estate,???,4400,Tuen Mun District,"Tuen Mun, Hong Kong",22.3756371,113.9651702,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,3.78834412,1
6943,Wu King Estate,???,4400,Tuen Mun District,"Tuen Mun, Hong Kong",22.3756371,113.9651702,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,9.737407568,2
6934,Wu King Estate,???,4400,Tuen Mun District,"Tuen Mun, Hong Kong",22.3756371,113.9651702,North Lantau Hospital,"8 Chung Yan Rd, Lantau Island, Hong Kong",22.2820281,113.9392707,Islands District,10.74737016,3
6955,Yan On Estate,???,2600,Sha Tin District,"Yan On Estate Yan Yuet House, 3 Hang Chi St, Ma On Shan, Hong Kong",22.4140787,114.2254345,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,4.68449793,1
6948,Yan On Estate,???,2600,Sha Tin District,"Yan On Estate Yan Yuet House, 3 Hang Chi St, Ma On Shan, Hong Kong",22.4140787,114.2254345,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,7.188125504,2
6964,Yan On Estate,???,2600,Sha Tin District,"Yan On Estate Yan Yuet House, 3 Hang Chi St, Ma On Shan, Hong Kong",22.4140787,114.2254345,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,10.09175485,3
6969,Yan Shing Court,???,2450,North District,"Yan Shing Court Block C Yan Hei House, 15 Wah Ming Rd, Fanling, Hong Kong",22.486501,114.139589,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,1.910417693,1
6966,Yan Shing Court,???,2450,North District,"Yan Shing Court Block C Yan Hei House, 15 Wah Ming Rd, Fanling, Hong Kong",22.486501,114.139589,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,4.764332338,2
6972,Yan Shing Court,???,2450,North District,"Yan Shing Court Block C Yan Hei House, 15 Wah Ming Rd, Fanling, Hong Kong",22.486501,114.139589,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,11.03196616,3
6999,Yan Tin Estate,???,4687,Tuen Mun District,"Tsz Tin Rd, Tuen Mun, Hong Kong",22.414411,113.9766664,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,0.692337413,1
6997,Yan Tin Estate,???,4687,Tuen Mun District,"Tsz Tin Rd, Tuen Mun, Hong Kong",22.414411,113.9766664,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,5.281604828,2
6990,Yan Tin Estate,???,4687,Tuen Mun District,"Tsz Tin Rd, Tuen Mun, Hong Kong",22.414411,113.9766664,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,7.541340613,3
7007,Yan Tsui Court,???,304,Eastern District,"9 Yan Tsui St, Chai Wan, Hong Kong",22.261108,114.237788,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,0.957373431,1
7013,Yan Tsui Court,???,304,Eastern District,"9 Yan Tsui St, Chai Wan, Hong Kong",22.261108,114.237788,Ruttonjee Hospital,"266 Queen's Rd E, Wan Chai, Hong Kong",22.2758184,114.1753328,Wan Chai District,6.633522091,2
7018,Yan Tsui Court,???,304,Eastern District,"9 Yan Tsui St, Chai Wan, Hong Kong",22.261108,114.237788,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,7.01190862,3
7020,Yat Nga Court,???,1224,Tai Po District,"105 Tat Wan Rd, Tai Po, Hong Kong",22.442849,114.167415,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,1.91768323,1
7023,Yat Nga Court,???,1224,Tai Po District,"105 Tat Wan Rd, Tai Po, Hong Kong",22.442849,114.167415,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,7.431312946,2
7027,Yat Nga Court,???,1224,Tai Po District,"105 Tat Wan Rd, Tai Po, Hong Kong",22.442849,114.167415,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,7.966441878,3
7042,Yat Tung (1) Estate,??????,5600,Islands District,"1 Yat Tung St, Yat Tung Estate, Hong Kong",22.281964,113.9362744,North Lantau Hospital,"8 Chung Yan Rd, Lantau Island, Hong Kong",22.2820281,113.9392707,Islands District,0.308464448,1
7050,Yat Tung (1) Estate,??????,5600,Islands District,"1 Yat Tung St, Yat Tung Estate, Hong Kong",22.281964,113.9362744,St. John Hospital,"Cheung Chau Hospital Rd, Cheung Chau, Hong Kong",22.208049,114.031519,Islands District,12.79580841,2
7053,Yat Tung (1) Estate,??????,5600,Islands District,"1 Yat Tung St, Yat Tung Estate, Hong Kong",22.281964,113.9362744,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,14.62274967,3
7060,Yat Tung (2) Estate,??????,6400,Islands District,"8 Yat Tung St, Yat Tung Estate, Hong Kong",22.280546,113.936389,North Lantau Hospital,"8 Chung Yan Rd, Lantau Island, Hong Kong",22.2820281,113.9392707,Islands District,0.339322808,1
7068,Yat Tung (2) Estate,??????,6400,Islands District,"8 Yat Tung St, Yat Tung Estate, Hong Kong",22.280546,113.936389,St. John Hospital,"Cheung Chau Hospital Rd, Cheung Chau, Hong Kong",22.208049,114.031519,Islands District,12.68597764,2
7071,Yat Tung (2) Estate,??????,6400,Islands District,"8 Yat Tung St, Yat Tung Estate, Hong Kong",22.280546,113.936389,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,14.77105458,3
7090,Yau Lai Estate,???,9004,Kwun Tong District,"9 Yau Tong Rd, Yau Tong, Hong Kong",22.299182,114.236622,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,2.864533661,1
7079,Yau Lai Estate,???,9004,Kwun Tong District,"9 Yau Tong Rd, Yau Tong, Hong Kong",22.299182,114.236622,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,3.290580315,2
7088,Yau Lai Estate,???,9004,Kwun Tong District,"9 Yau Tong Rd, Yau Tong, Hong Kong",22.299182,114.236622,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,4.005882444,3
7108,Yau Mei Court and Yau Chui Court,???????,3872,Kwun Tong District,"Hong Kong, ??",22.300854,114.237675,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,2.732318064,1
7097,Yau Mei Court and Yau Chui Court,???????,3872,Kwun Tong District,"Hong Kong, ??",22.300854,114.237675,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,3.479372178,2
7106,Yau Mei Court and Yau Chui Court,???????,3872,Kwun Tong District,"Hong Kong, ??",22.300854,114.237675,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,3.818031807,3
7125,Yau Oi Estate,???,9200,Tuen Mun District,"Yau Oi Estate, Tuen Mun, Hong Kong",22.387621,113.975131,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,2.293623313,1
7123,Yau Oi Estate,???,9200,Tuen Mun District,"Yau Oi Estate, Tuen Mun, Hong Kong",22.387621,113.975131,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,8.162274695,2
7116,Yau Oi Estate,???,9200,Tuen Mun District,"Yau Oi Estate, Tuen Mun, Hong Kong",22.387621,113.975131,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,9.404536116,3
7133,Yau Tong Centre,????,506,Kwun Tong District,"Yau Tong Centre, Yau Tong, Hong Kong",22.295381,114.23789,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,2.872475362,1
7144,Yau Tong Centre,????,506,Kwun Tong District,"Yau Tong Centre, Yau Tong, Hong Kong",22.295381,114.23789,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,3.30645961,2
7142,Yau Tong Centre,????,506,Kwun Tong District,"Yau Tong Centre, Yau Tong, Hong Kong",22.295381,114.23789,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,4.136424191,3
7151,Yau Tong Estate,???,3600,Kwun Tong District,"1? Ka Wing St, Yau Tong, Hong Kong",22.2944648,114.2390082,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,2.780068914,1
7162,Yau Tong Estate,???,3600,Kwun Tong District,"1? Ka Wing St, Yau Tong, Hong Kong",22.2944648,114.2390082,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,3.442051043,2
7160,Yau Tong Estate,???,3600,Kwun Tong District,"1? Ka Wing St, Yau Tong, Hong Kong",22.2944648,114.2390082,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,4.109314016,3
7165,Yee Ching Court,???,672,Sham Shui Po District,"311 Cheung Sha Wan Rd, Sham Shui Po, Hong Kong",22.3327687,114.1586086,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,1.116350416,1
7166,Yee Ching Court,???,672,Sham Shui Po District,"311 Cheung Sha Wan Rd, Sham Shui Po, Hong Kong",22.3327687,114.1586086,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,2.429162381,2
7172,Yee Ching Court,???,672,Sham Shui Po District,"311 Cheung Sha Wan Rd, Sham Shui Po, Hong Kong",22.3327687,114.1586086,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.729444679,3
7183,Yee Kok Court,???,694,Sham Shui Po District,"Yee Kok Court, Sham Shui Po, Hong Kong",22.333364,114.158714,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,1.065237244,1
7184,Yee Kok Court,???,694,Sham Shui Po District,"Yee Kok Court, Sham Shui Po, Hong Kong",22.333364,114.158714,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,2.476807652,2
7190,Yee Kok Court,???,694,Sham Shui Po District,"Yee Kok Court, Sham Shui Po, Hong Kong",22.333364,114.158714,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.716684719,3
7214,Yee Ming Estate,???,2059,Sai Kung District,"7 Chi Shin St, Tseung Kwan O, Hong Kong",22.3069115,114.2636242,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,1.381152876,1
7216,Yee Ming Estate,???,2059,Sai Kung District,"7 Chi Shin St, Tseung Kwan O, Hong Kong",22.3069115,114.2636242,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,4.186292975,2
7205,Yee Ming Estate,???,2059,Sai Kung District,"7 Chi Shin St, Tseung Kwan O, Hong Kong",22.3069115,114.2636242,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,5.015113945,3
7218,Yee Nga Court,???,1750,Tai Po District,"Yee Nga Court Yee Dat House, 15 On Po Rd, Tai Po, Hong Kong",22.454761,114.173515,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,0.455325895,1
7221,Yee Nga Court,???,1750,Tai Po District,"Yee Nga Court Yee Dat House, 15 On Po Rd, Tai Po, Hong Kong",22.454761,114.173515,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,6.856077646,2
7225,Yee Nga Court,???,1750,Tai Po District,"Yee Nga Court Yee Dat House, 15 On Po Rd, Tai Po, Hong Kong",22.454761,114.173515,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,8.957992095,3
